listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
16705789,2025-05-01,27,4,0.129,129.0,31.5,32.2,8,2,2,30518.0,29854.0,122261.0
16705789,2025-06-01,25,5,0.167,159.0,31.6,31.8,14,2,2,29713.0,29526.0,148564.0
16705789,2025-07-01,24,7,0.226,239.0,32.9,34.1,26,1,1,31862.0,30741.0,223314.0
16705789,2025-08-01,27,4,0.129,119.0,30.2,29.8,5,1,1,27844.0,28218.0,111190.0
16705789,2025-09-01,12,18,0.6,502.0,28.6,27.9,18,5,1,26069.0,26723.0,469052.0
16705789,2025-10-01,8,23,0.742,693.0,30.5,30.1,25,2,1,28124.0,28498.0,647516.0
16705789,2025-11-01,17,13,0.433,383.0,29.3,29.5,16,1,1,27564.0,27377.0,357863.0
16705789,2025-12-01,15,16,0.516,531.0,32.5,33.2,12,8,1,31021.0,30367.0,496149.0
16705789,2026-01-01,11,20,0.645,713.0,35.9,35.6,2,1,1,33263.0,33544.0,666204.0
16705789,2026-02-01,11,17,0.607,631.0,36.7,37.1,4,2,1,34665.0,34291.0,589586.0
16705789,2026-03-01,23,8,0.258,305.0,38.5,38.1,1,2,2,35599.0,35973.0,284982.0
16705789,2026-04-01,25,5,0.167,163.0,31.2,32.6,31,2,1,30460.0,29152.0,152302.0
20482941,2025-05-01,0,31,1.0,1150.0,37.1,37.1,,,,35162.0,35162.0,1089924.0
20482941,2025-06-01,0,30,1.0,1065.0,35.5,35.5,1,21,,33170.0,33170.0,995101.0
20482941,2025-07-01,23,8,0.258,296.0,34.6,37.0,,,3,34572.0,32329.0,276573.0
20482941,2025-08-01,31,0,0.0,0.0,35.4,,,,3,,33077.0,0.0
20482941,2025-09-01,30,0,0.0,0.0,35.4,,,,3,,33077.0,0.0
20482941,2025-10-01,31,0,0.0,0.0,37.2,,,,3,,34758.0,0.0
20482941,2025-11-01,30,0,0.0,0.0,39.0,,,,3,,36440.0,0.0
20482941,2025-12-01,31,0,0.0,0.0,56.9,,,,3,,53165.0,0.0
20482941,2026-01-01,16,15,0.484,950.0,62.8,63.3,4,7,3,59145.0,58678.0,887649.0
20482941,2026-02-01,3,25,0.893,1556.0,62.4,62.2,19,12,3,58118.0,58305.0,1453875.0
20482941,2026-03-01,3,28,0.903,1395.0,49.7,49.8,34,10,3,46531.0,46438.0,1303442.0
20482941,2026-04-01,19,11,0.367,573.0,53.0,52.1,25,4,3,48681.0,49521.0,535392.0
14899364,2025-05-01,29,2,0.065,695.0,321.0,347.5,1,1,2,329347.0,304231.0,658693.0
14899364,2025-06-01,29,1,0.033,347.0,306.1,347.0,1,1,2,324225.0,286010.0,324225.0
14899364,2025-07-01,30,1,0.032,324.0,299.6,324.0,1,1,2,302735.0,279936.0,302735.0
14899364,2025-08-01,30,1,0.032,320.0,283.6,320.0,1,1,9,298997.0,264987.0,298997.0
14899364,2025-09-01,30,0,0.0,0.0,283.4,,,,10,,264800.0,0.0
14899364,2025-10-01,29,2,0.065,593.0,315.9,296.5,1,1,10,277040.0,295167.0,554080.0
14899364,2025-11-01,29,1,0.033,269.0,285.3,269.0,1,1,10,251345.0,266575.0,251345.0
14899364,2025-12-01,30,1,0.032,480.0,317.8,480.0,1,1,9,448496.0,296942.0,448496.0
14899364,2026-01-01,28,3,0.097,956.0,328.3,318.7,1,10,7,297783.0,306753.0,893255.0
14899364,2026-02-01,21,7,0.25,2326.0,345.9,332.3,,,7,310490.0,323198.0,2173338.0
14899364,2026-03-01,30,1,0.032,356.0,353.2,356.0,1,1,7,332635.0,330018.0,332635.0
14899364,2026-04-01,30,0,0.0,0.0,359.6,,,,7,,335998.0,0.0
10644425,2025-05-01,31,0,0.0,0.0,94.7,,,,5,,89753.0,0.0
10644425,2025-06-01,28,2,0.067,185.0,92.3,92.5,1,2,4,86429.0,86242.0,172858.0
10644425,2025-07-01,28,3,0.097,285.0,93.6,95.0,5,3,4,88765.0,87457.0,266295.0
10644425,2025-08-01,31,0,0.0,0.0,93.7,,,,4,,87550.0,0.0
10644425,2025-09-01,23,7,0.233,659.0,93.5,94.1,4,3,4,87924.0,87363.0,615748.0
10644425,2025-10-01,29,2,0.065,186.0,96.4,93.0,14,1,3,86896.0,90073.0,173792.0
10644425,2025-11-01,30,0,0.0,0.0,99.2,,,,2,,92689.0,0.0
16577184,2025-05-01,24,7,0.226,893.0,128.7,127.6,1,1,3,120934.0,121977.0,846350.0
16577184,2025-06-01,28,2,0.067,256.0,125.1,128.0,1,1,3,119599.0,116889.0,239198.0
16577184,2025-07-01,18,13,0.419,1663.0,124.4,127.9,2,2,3,119506.0,116235.0,1553853.0
16577184,2025-08-01,30,1,0.032,115.0,117.9,115.0,1,1,3,107452.0,110162.0,107452.0
16577184,2025-09-01,28,2,0.067,265.0,122.4,132.5,1,2,3,123804.0,114367.0,247607.0
16577184,2025-10-01,23,8,0.258,989.0,121.9,123.6,4,4,3,115488.0,113899.0,924089.0
16577184,2025-11-01,21,9,0.3,1052.0,119.4,116.9,1,8,3,109228.0,111563.0,982954.0
16577184,2025-12-01,19,12,0.387,1761.0,141.2,146.8,96,7,3,137165.0,131933.0,1645421.0
16577184,2026-01-01,3,28,0.903,4087.0,146.3,146.0,48,6,3,136418.0,136698.0,3818759.0
16577184,2026-02-01,0,28,1.0,3953.0,141.2,141.2,26,5,2,131933.0,131933.0,3693553.0
16577184,2026-03-01,15,16,0.516,2343.0,146.1,146.4,1,1,3,136791.0,136511.0,2189222.0
16577184,2026-04-01,15,15,0.5,2222.0,143.2,148.1,2,1,3,138380.0,133801.0,2076164.0
16585425,2025-05-01,27,4,0.129,135.0,32.7,33.8,1,1,2,32034.0,30992.0,127948.0
16585425,2025-06-01,20,10,0.333,332.0,32.9,33.2,1,1,2,31021.0,30741.0,310210.0
16585425,2025-07-01,19,12,0.387,399.0,33.2,33.2,13,2,37,31021.0,31021.0,372812.0
16585425,2025-08-01,24,7,0.226,231.0,33.3,33.0,33,3,43,30834.0,31114.0,215839.0
16585425,2025-09-01,1,29,0.967,955.0,32.9,32.9,1,31,2,30741.0,30741.0,892321.0
16585425,2025-10-01,24,7,0.226,230.0,32.8,32.9,48,3,2,30741.0,30647.0,214904.0
16585425,2025-11-01,27,3,0.1,100.0,32.8,33.3,1,1,2,31114.0,30647.0,93437.0
16585425,2025-12-01,14,17,0.548,539.0,31.7,31.7,69,6,2,29619.0,29619.0,503624.0
16585425,2026-01-01,0,31,1.0,954.0,30.8,30.8,36,6,2,28779.0,28779.0,891386.0
16585425,2026-02-01,4,24,0.857,755.0,31.6,31.5,29,4,2,29433.0,29526.0,705447.0
16585425,2026-03-01,17,14,0.452,476.0,34.4,34.0,11,4,2,31768.0,32142.0,444759.0
16585425,2026-04-01,24,6,0.2,215.0,36.0,35.8,1,6,2,33450.0,33637.0,200889.0
16781187,2025-05-01,31,0,0.0,0.0,134.1,,,,2,,127095.0,0.0
16781187,2025-06-01,22,8,0.267,1189.0,143.4,148.6,8,3,2,138847.0,133988.0,1110963.0
16781187,2025-07-01,25,6,0.194,783.0,129.1,130.5,19,2,2,121935.0,120627.0,731609.0
16781187,2025-08-01,29,2,0.065,242.0,113.0,121.0,15,2,2,113058.0,105583.0,226117.0
16781187,2025-09-01,20,10,0.333,1448.0,131.5,144.8,5,2,2,135296.0,122869.0,1352964.0
16781187,2025-10-01,16,15,0.484,1930.0,127.7,128.7,49,2,2,120253.0,119319.0,1803329.0
16781187,2025-11-01,18,12,0.4,1643.0,149.4,136.9,21,3,2,127915.0,139594.0,1535165.0
16781187,2025-12-01,17,14,0.452,4197.0,280.7,299.8,37,6,2,280123.0,262277.0,3921539.0
16781187,2026-01-01,24,7,0.226,2699.0,292.5,385.6,73,3,2,360292.0,273302.0,2521857.0
16781187,2026-02-01,28,0,0.0,0.0,260.9,,,,2,,243776.0,0.0
16781187,2026-03-01,21,10,0.323,1998.0,205.4,199.8,31,3,2,186687.0,191919.0,1866866.0
16781187,2026-04-01,24,6,0.2,1090.0,186.5,181.7,5,3,2,169775.0,174259.0,1018460.0
16530568,2026-01-01,4,27,0.871,3418.0,126.0,126.6,24,5,2,118291.0,117730.0,3193667.0
16530568,2026-02-01,11,17,0.607,2129.0,126.2,125.2,21,2,2,116983.0,117917.0,1989268.0
16530568,2026-03-01,31,0,0.0,0.0,134.2,,,,2,,125392.0,0.0
16530568,2026-04-01,30,0,0.0,0.0,131.7,,,,2,,123056.0,0.0
20637678,2025-05-01,31,0,0.0,0.0,22.7,,,,1,,21514.0,0.0
20637678,2025-06-01,30,0,0.0,0.0,26.3,,,,1,,24574.0,0.0
20637678,2025-07-01,31,0,0.0,0.0,24.9,,,,1,,23266.0,0.0
20637678,2025-08-01,31,0,0.0,0.0,24.3,,,,1,,22705.0,0.0
20637678,2025-09-01,30,0,0.0,0.0,27.0,,,,1,,25228.0,0.0
20637678,2025-10-01,30,1,0.032,29.0,28.1,29.0,106,1,1,27097.0,26256.0,27097.0
20637678,2025-11-01,30,0,0.0,0.0,22.0,,,,1,,20556.0,0.0
20637678,2025-12-01,31,0,0.0,0.0,23.8,,,,1,,22238.0,0.0
20637678,2026-01-01,4,27,0.871,535.0,20.0,19.8,12,13,1,18500.0,18687.0,499886.0
20637678,2026-02-01,14,14,0.5,351.0,22.6,25.1,6,2,1,23453.0,21117.0,327963.0
20637678,2026-03-01,24,7,0.226,183.0,24.6,26.1,31,2,1,24387.0,22985.0,170989.0
20637678,2026-04-01,30,0,0.0,0.0,23.4,,,,1,,21864.0,0.0
5749851,2025-05-01,31,0,0.0,0.0,112.3,,,,5,,106433.0,0.0
5749851,2025-06-01,28,2,0.067,226.0,109.3,113.0,1,2,5,105583.0,102126.0,211167.0
5749851,2025-07-01,31,0,0.0,0.0,111.7,,,,3,,104369.0,0.0
5749851,2025-08-01,31,0,0.0,0.0,115.4,,,,3,,107826.0,0.0
5749851,2025-09-01,30,0,0.0,0.0,118.0,,,,3,,110255.0,0.0
5749851,2025-10-01,31,0,0.0,0.0,119.5,,,,3,,111657.0,0.0
5749851,2025-11-01,29,1,0.033,124.0,119.8,124.0,1,2,3,115862.0,111937.0,115862.0
5749851,2025-12-01,30,1,0.032,123.0,129.1,123.0,,,3,114927.0,120627.0,114927.0
5749851,2026-01-01,24,7,0.226,891.0,128.4,127.3,44,7,4,118945.0,119973.0,832521.0
5749851,2026-02-01,28,0,0.0,0.0,129.0,,,,5,,120533.0,0.0
5749851,2026-03-01,31,0,0.0,0.0,125.9,,,,5,,117637.0,0.0
5749851,2026-04-01,30,0,0.0,0.0,126.7,,,,5,,118384.0,0.0
20929700,2025-05-01,6,25,0.806,1177.0,46.3,47.1,8,2,2,44639.0,43881.0,1115513.0
20929700,2025-06-01,14,16,0.533,733.0,45.4,45.8,4,1,2,42794.0,42420.0,684891.0
20929700,2025-07-01,10,21,0.677,1036.0,48.8,49.3,11,2,2,46064.0,45597.0,968004.0
20929700,2025-08-01,11,20,0.645,955.0,46.5,47.8,8,1,2,44663.0,43448.0,892321.0
20929700,2025-09-01,10,20,0.667,916.0,44.7,45.8,13,1,2,42794.0,41766.0,855880.0
20929700,2025-10-01,3,28,0.903,1220.0,43.3,43.6,53,2,2,40738.0,40458.0,1139928.0
20929700,2025-11-01,7,23,0.767,1044.0,44.6,45.4,27,2,2,42420.0,41673.0,975479.0
20929700,2025-12-01,2,29,0.935,1348.0,47.3,46.5,55,3,2,43448.0,44196.0,1259527.0
20929700,2026-01-01,1,30,0.968,1708.0,57.2,56.9,63,6,2,53165.0,53446.0,1595899.0
20929700,2026-02-01,1,27,0.964,1541.0,57.0,57.1,94,9,3,53352.0,53259.0,1439860.0
20929700,2026-03-01,1,30,0.968,1605.0,53.3,53.5,39,2,2,49989.0,49802.0,1499659.0
20929700,2026-04-01,16,14,0.467,833.0,54.2,59.5,9,1,2,55595.0,50643.0,778328.0
22173395,2025-05-01,30,1,0.032,60.0,44.7,60.0,1,1,2,56866.0,42365.0,56866.0
22173395,2025-06-01,27,3,0.1,118.0,44.4,39.3,1,3,2,36721.0,41486.0,110255.0
22173395,2025-07-01,30,1,0.032,41.0,46.8,41.0,1,1,2,38309.0,43728.0,38309.0
22173395,2025-08-01,26,5,0.161,193.0,52.2,38.6,5,2,2,36067.0,48774.0,180333.0
22173395,2025-09-01,27,3,0.1,111.0,38.4,37.0,1,3,2,34572.0,35880.0,103715.0
22173395,2025-10-01,26,5,0.161,222.0,49.1,44.4,7,2,2,41486.0,45877.0,207430.0
22173395,2025-11-01,25,5,0.167,200.0,43.8,40.0,1,1,2,37375.0,40925.0,186873.0
22173395,2025-12-01,24,7,0.226,261.0,37.6,37.3,37,2,2,34852.0,35132.0,243870.0
22173395,2026-01-01,3,28,0.903,1119.0,39.7,40.0,23,3,2,37375.0,37094.0,1045557.0
22173395,2026-02-01,10,18,0.643,667.0,36.7,37.1,42,6,2,34665.0,34291.0,623223.0
22173395,2026-03-01,11,20,0.645,771.0,38.4,38.5,3,2,2,35973.0,35880.0,720397.0
22173395,2026-04-01,29,1,0.033,42.0,44.5,42.0,6,1,2,39243.0,41579.0,39243.0
9926834,2025-05-01,29,2,0.065,126.0,63.5,63.0,51,1,3,59709.0,60183.0,119418.0
9926834,2025-06-01,20,10,0.333,633.0,63.1,63.3,69,1,3,59145.0,58959.0,591454.0
9926834,2025-07-01,26,5,0.161,333.0,65.2,66.6,75,1,3,62229.0,60921.0,311144.0
9926834,2025-08-01,31,0,0.0,0.0,71.0,,,,3,,66340.0,0.0
9926834,2025-09-01,23,7,0.233,467.0,67.7,66.7,168,1,3,62322.0,63257.0,436349.0
9926834,2025-10-01,21,10,0.323,741.0,73.3,74.1,193,1,3,69237.0,68489.0,692366.0
9926834,2025-11-01,28,2,0.067,126.0,67.1,63.0,211,1,3,58865.0,62696.0,117730.0
9926834,2025-12-01,29,2,0.065,181.0,62.9,90.5,61,3,3,84560.0,58772.0,169120.0
9926834,2026-01-01,26,5,0.161,302.0,57.9,60.4,7,4,3,56436.0,54100.0,282179.0
9926834,2026-02-01,24,4,0.143,234.0,60.2,58.5,71,2,3,54660.0,56249.0,218642.0
9926834,2026-03-01,31,0,0.0,0.0,60.6,,,,3,,56623.0,0.0
9926834,2026-04-01,30,0,0.0,0.0,61.5,,,,3,,57464.0,0.0
6661011,2025-05-01,26,5,0.161,296.0,63.5,59.2,7,2,2,56107.0,60183.0,280537.0
6661011,2025-06-01,30,0,0.0,0.0,62.0,,,,2,,57931.0,0.0
6661011,2025-07-01,26,5,0.161,297.0,59.4,59.4,30,5,2,55501.0,55501.0,277507.0
6661011,2025-08-01,25,6,0.194,451.0,67.8,75.2,1,3,2,70264.0,63350.0,421400.0
6661011,2025-09-01,29,1,0.033,60.0,72.3,60.0,1,1,2,56062.0,67555.0,56062.0
6661011,2025-10-01,25,6,0.194,424.0,65.7,70.7,60,3,2,66060.0,61388.0,396172.0
6661011,2025-11-01,26,4,0.133,239.0,63.1,59.8,1,4,2,55875.0,58959.0,223314.0
6661011,2025-12-01,16,15,0.484,1559.0,95.7,103.9,4,5,3,97081.0,89419.0,1456678.0
6661011,2026-01-01,4,27,0.871,3271.0,122.4,121.1,43,5,6,113152.0,114367.0,3056315.0
6661011,2026-02-01,12,16,0.571,2192.0,131.3,137.0,5,4,6,128008.0,122682.0,2048133.0
6661011,2026-03-01,31,0,0.0,0.0,93.2,,,,4,,87083.0,0.0
6661011,2026-04-01,30,0,0.0,0.0,78.3,,,,2,,73161.0,0.0
6464685,2025-05-01,28,3,0.097,268.0,82.9,89.3,1,3,3,84635.0,78569.0,254000.0
6464685,2025-06-01,30,0,0.0,0.0,86.1,,,,3,,80449.0,0.0
6464685,2025-07-01,31,0,0.0,0.0,82.5,,,,3,,77085.0,0.0
6464685,2025-08-01,31,0,0.0,0.0,84.3,,,,3,,78767.0,0.0
6464685,2025-09-01,30,0,0.0,0.0,80.8,,,,3,,75497.0,0.0
6464685,2025-10-01,26,5,0.161,447.0,83.1,89.4,51,5,3,83532.0,77646.0,417662.0
6464685,2025-11-01,30,0,0.0,0.0,82.3,,,,2,,76898.0,0.0
6464685,2025-12-01,26,5,0.161,396.0,81.1,79.2,48,3,2,74002.0,75777.0,370009.0
6464685,2026-01-01,19,12,0.387,980.0,80.5,81.7,77,3,2,76338.0,75217.0,915680.0
6464685,2026-02-01,28,0,0.0,0.0,81.4,,,,2,,76057.0,0.0
6464685,2026-03-01,31,0,0.0,0.0,90.1,,,,2,,84186.0,0.0
6464685,2026-04-01,30,0,0.0,0.0,90.3,,,,2,,84373.0,0.0
21519266,2025-05-01,30,1,0.032,110.0,113.1,110.0,1,1,2,104254.0,107192.0,104254.0
21519266,2025-06-01,27,3,0.1,380.0,114.0,126.7,1,3,2,118384.0,106518.0,355060.0
21519266,2025-07-01,31,0,0.0,0.0,100.3,,,,2,,93717.0,0.0
21519266,2025-08-01,15,16,0.516,1464.0,90.7,91.5,7,5,2,85495.0,84747.0,1367914.0
21519266,2025-09-01,21,9,0.3,964.0,105.9,107.1,23,3,2,100071.0,98949.0,900730.0
21519266,2025-10-01,26,5,0.161,535.0,106.5,107.0,26,2,2,99977.0,99510.0,499886.0
21519266,2025-11-01,26,4,0.133,436.0,112.0,109.0,4,3,2,101846.0,104649.0,407384.0
21519266,2025-12-01,22,9,0.29,1177.0,129.7,130.8,105,2,2,122215.0,121187.0,1099750.0
21519266,2026-01-01,0,31,1.0,3897.0,125.7,125.7,131,14,2,117450.0,117450.0,3641229.0
21519266,2026-02-01,8,20,0.714,2366.0,122.0,118.3,40,5,4,110536.0,113993.0,2210713.0
21519266,2026-03-01,27,4,0.129,385.0,110.8,96.2,7,4,3,89886.0,103528.0,359731.0
21519266,2026-04-01,27,3,0.1,334.0,120.2,111.3,14,3,2,103995.0,112311.0,312079.0
20210451,2025-05-01,22,9,0.29,436.0,47.8,48.4,5,3,4,45872.0,45303.0,413223.0
20210451,2025-06-01,17,13,0.433,615.0,47.4,47.3,1,13,4,44196.0,44289.0,574636.0
20210451,2025-07-01,31,0,0.0,0.0,49.3,,,,4,,46064.0,0.0
20210451,2025-08-01,31,0,0.0,0.0,50.5,,,,4,,47186.0,0.0
20210451,2025-09-01,30,0,0.0,0.0,47.3,,,,4,,44196.0,0.0
20210451,2025-10-01,31,0,0.0,0.0,48.2,,,,4,,45036.0,0.0
20210451,2025-11-01,30,0,0.0,0.0,52.0,,,,4,,48587.0,0.0
15787197,2025-05-01,21,10,0.323,928.0,90.4,92.8,15,1,1,87952.0,85678.0,879521.0
15787197,2025-06-01,20,10,0.333,947.0,92.4,94.7,6,1,1,88485.0,86336.0,884846.0
15787197,2025-07-01,19,12,0.387,1215.0,94.4,101.2,6,1,1,94558.0,88204.0,1135256.0
15787197,2025-08-01,24,7,0.226,705.0,94.9,100.7,1,1,1,94091.0,88671.0,658729.0
15787197,2025-09-01,18,12,0.4,1066.0,91.5,88.8,10,1,1,82972.0,85495.0,996035.0
15787197,2025-10-01,24,7,0.226,773.0,110.3,110.4,12,1,1,103154.0,103061.0,722266.0
15787197,2025-11-01,21,9,0.3,955.0,99.0,106.1,4,1,1,99136.0,92502.0,892321.0
15787197,2025-12-01,16,15,0.484,1859.0,120.0,123.9,8,1,1,115768.0,112124.0,1736989.0
15787197,2026-01-01,10,21,0.677,2304.0,109.5,109.7,16,2,1,102500.0,102313.0,2152782.0
15787197,2026-02-01,5,23,0.821,2536.0,108.3,110.3,27,2,1,103061.0,101192.0,2369555.0
15787197,2026-03-01,24,7,0.226,670.0,100.3,95.7,7,1,1,89419.0,93717.0,626026.0
15787197,2026-04-01,19,11,0.367,1078.0,101.0,98.0,8,1,1,91568.0,94371.0,1007248.0
17709522,2025-05-01,11,20,0.645,1533.0,76.6,76.7,,,,72693.0,72598.0,1452916.0
17709522,2025-06-01,30,0,0.0,0.0,75.9,,,,,,70918.0,0.0
17709522,2025-07-01,31,0,0.0,0.0,74.2,,,,3,,69330.0,0.0
17709522,2025-08-01,31,0,0.0,0.0,75.1,,,,3,,70171.0,0.0
17709522,2025-09-01,19,11,0.367,823.0,74.9,74.8,88,11,3,69891.0,69984.0,768984.0
17709522,2025-10-01,30,1,0.032,74.0,74.3,74.0,136,3,3,69143.0,69423.0,69143.0
17709522,2025-11-01,28,2,0.067,147.0,73.9,73.5,,,3,68676.0,69050.0,137352.0
17709522,2025-12-01,31,0,0.0,0.0,71.3,,,,3,,66620.0,0.0
17709522,2026-01-01,15,16,0.516,1111.0,69.8,69.4,1,16,3,64845.0,65219.0,1038082.0
17709522,2026-02-01,1,27,0.964,1969.0,72.8,72.9,20,29,3,68115.0,68022.0,1839769.0
17709522,2026-03-01,23,8,0.258,624.0,84.1,78.0,11,3,3,72881.0,78580.0,583045.0
17709522,2026-04-01,29,1,0.033,85.0,87.1,85.0,76,5,3,79421.0,81383.0,79421.0
5104513,2025-05-01,31,0,0.0,0.0,138.3,,,,3,,131075.0,0.0
5104513,2025-06-01,30,0,0.0,0.0,142.6,,,,3,,133241.0,0.0
5104513,2025-07-01,28,3,0.097,399.0,136.1,133.0,6,3,3,124271.0,127167.0,372812.0
5104513,2025-08-01,31,0,0.0,0.0,140.3,,,,3,,131092.0,0.0
5104513,2025-09-01,29,1,0.033,186.0,145.1,186.0,1,1,3,173792.0,135577.0,173792.0
5104513,2025-10-01,30,1,0.032,186.0,143.4,186.0,13,10,3,173792.0,133988.0,173792.0
5104513,2025-11-01,19,11,0.367,1746.0,150.3,158.7,1,2,3,148284.0,140435.0,1631405.0
5104513,2025-12-01,18,13,0.419,2440.0,180.3,187.7,321,4,3,175381.0,168466.0,2279856.0
5104513,2026-01-01,24,7,0.226,1297.0,191.9,185.3,149,1,3,173138.0,179305.0,1211874.0
5104513,2026-02-01,19,9,0.321,1680.0,184.6,186.7,22,2,3,174446.0,172484.0,1569737.0
5104513,2026-03-01,29,2,0.065,336.0,167.2,168.0,,,3,156974.0,156226.0,313947.0
5104513,2026-04-01,30,0,0.0,0.0,175.9,,,,3,,164355.0,0.0
1895768,2025-05-01,17,14,0.452,1274.0,88.9,91.0,3,3,2,86246.0,84256.0,1207446.0
1895768,2025-06-01,13,17,0.567,1492.0,88.8,87.8,5,2,1,82037.0,82972.0,1394076.0
1895768,2025-07-01,14,17,0.548,1313.0,76.6,77.2,7,2,2,72133.0,71573.0,1226824.0
1895768,2025-08-01,22,9,0.29,640.0,63.8,71.1,27,2,2,66434.0,59613.0,597995.0
1895768,2025-09-01,17,13,0.433,883.0,66.4,67.9,8,2,2,63444.0,62042.0,825046.0
1895768,2025-10-01,13,18,0.581,1252.0,68.6,69.6,19,2,2,65032.0,64098.0,1169828.0
1895768,2025-11-01,16,14,0.467,916.0,65.0,65.4,19,6,2,61108.0,60734.0,855880.0
1895768,2025-12-01,15,16,0.516,1129.0,70.6,70.6,28,3,2,65966.0,65966.0,1054901.0
1895768,2026-01-01,13,18,0.581,1478.0,81.6,82.1,27,3,2,76712.0,76244.0,1380995.0
1895768,2026-02-01,10,18,0.643,1489.0,82.8,82.7,25,2,2,77272.0,77366.0,1391273.0
1895768,2026-03-01,24,7,0.226,552.0,82.3,78.9,47,7,2,73722.0,76898.0,515771.0
1895768,2026-04-01,24,6,0.2,528.0,85.9,88.0,47,2,2,82224.0,80262.0,493346.0
16352218,2025-05-01,23,8,0.258,599.0,78.9,74.9,1,1,3,70987.0,74778.0,567708.0
16352218,2025-06-01,28,2,0.067,189.0,87.0,94.5,1,1,3,88298.0,81290.0,176595.0
16352218,2025-07-01,30,1,0.032,86.0,75.2,86.0,1,1,3,80356.0,70264.0,80356.0
16352218,2025-08-01,30,1,0.032,78.0,88.6,78.0,1,1,3,72881.0,82785.0,72881.0
16352218,2025-09-01,23,7,0.233,622.0,87.9,88.9,10,7,3,83065.0,82131.0,581176.0
16352218,2025-10-01,30,1,0.032,80.0,83.2,80.0,1,1,3,74749.0,77739.0,74749.0
16352218,2025-11-01,29,1,0.033,95.0,93.4,95.0,1,1,3,88765.0,87270.0,88765.0
16352218,2025-12-01,28,3,0.097,263.0,84.6,87.7,44,2,3,81944.0,79047.0,245739.0
16352218,2026-01-01,1,30,0.968,2825.0,94.3,94.2,37,10,3,88017.0,88111.0,2639587.0
16352218,2026-02-01,22,6,0.214,581.0,96.5,96.8,33,5,3,90447.0,90166.0,542867.0
16352218,2026-03-01,30,1,0.032,101.0,83.8,101.0,1,1,3,94371.0,78300.0,94371.0
16352218,2026-04-01,30,0,0.0,0.0,69.6,,,,3,,65032.0,0.0
16557229,2025-05-01,31,0,0.0,0.0,156.6,,,,4,,148419.0,0.0
16557229,2025-06-01,30,0,0.0,0.0,167.2,,,,4,,156226.0,0.0
16557229,2025-07-01,24,7,0.226,1218.0,164.7,174.0,23,7,4,162580.0,153890.0,1138059.0
16557229,2025-08-01,31,0,0.0,0.0,158.3,,,,4,,147910.0,0.0
16557229,2025-09-01,29,1,0.033,152.0,178.3,152.0,66,6,4,142024.0,166598.0,142024.0
16557229,2025-10-01,10,21,0.677,3481.0,162.7,165.8,53,6,4,154918.0,152022.0,3252532.0
16557229,2025-11-01,28,2,0.067,385.0,164.2,192.5,,,4,179866.0,153423.0,359731.0
16557229,2025-12-01,20,11,0.355,2728.0,250.4,248.0,37,9,4,231723.0,233966.0,2548954.0
16557229,2026-01-01,4,27,0.871,7292.0,270.5,270.1,53,6,4,252373.0,252746.0,6813405.0
16557229,2026-02-01,14,14,0.5,4171.0,289.5,297.9,11,4,4,278348.0,270499.0,3897245.0
16557229,2026-03-01,12,19,0.613,4115.0,220.5,216.6,34,6,4,202384.0,206028.0,3844921.0
16557229,2026-04-01,14,16,0.533,3825.0,232.8,239.1,15,8,4,223407.0,217521.0,3573954.0
16690330,2025-05-01,15,16,0.516,736.0,45.0,46.0,14,3,2,43597.0,42649.0,697551.0
16690330,2025-06-01,29,1,0.033,47.0,46.9,47.0,,,2,43915.0,43822.0,43915.0
16690330,2025-07-01,31,0,0.0,0.0,51.3,,,,2,,47933.0,0.0
16690330,2025-08-01,31,0,0.0,0.0,51.5,,,,2,,48120.0,0.0
16690330,2025-09-01,30,0,0.0,0.0,51.4,,,,2,,48026.0,0.0
16690330,2025-10-01,31,0,0.0,0.0,51.5,,,,2,,48120.0,0.0
16690330,2025-11-01,30,0,0.0,0.0,52.8,,,,2,,49335.0,0.0
16528689,2025-05-01,31,0,0.0,0.0,58.0,,,,5,,54970.0,0.0
16528689,2025-06-01,30,0,0.0,0.0,59.8,,,,5,,55875.0,0.0
16528689,2025-07-01,31,0,0.0,0.0,60.9,,,,5,,56903.0,0.0
16528689,2025-08-01,31,0,0.0,0.0,58.0,,,,5,,54193.0,0.0
16528689,2025-09-01,30,0,0.0,0.0,55.0,,,,5,,51390.0,0.0
16528689,2025-10-01,31,0,0.0,0.0,57.2,,,,5,,53446.0,0.0
16528689,2025-11-01,21,9,0.3,481.0,54.4,53.4,26,31,5,49895.0,50830.0,449431.0
16528689,2025-12-01,7,24,0.774,1291.0,59.0,53.8,3,7,5,50269.0,55128.0,1206268.0
16528689,2026-01-01,20,11,0.355,702.0,58.9,63.8,16,3,5,59613.0,55034.0,655926.0
16528689,2026-02-01,19,9,0.321,624.0,69.5,69.3,5,4,4,64752.0,64939.0,583045.0
16528689,2026-03-01,31,0,0.0,0.0,61.8,,,,4,,57744.0,0.0
16528689,2026-04-01,30,0,0.0,0.0,59.7,,,,4,,55782.0,0.0
20863979,2025-05-01,15,16,0.516,428.0,27.1,26.8,38,6,2,25400.0,25684.0,405641.0
20863979,2025-06-01,26,4,0.133,117.0,30.0,29.2,1,4,2,27284.0,28031.0,109321.0
